,Country,Time,PopMale,PopFemale,PopTotal,PopDensity
7694,Sweden,2015,"4,880,856","4,884,093","9,764,949",23.797
7695,Sweden,2016,"4,918,962","4,917,041","9,836,003",23.97
7696,Sweden,2017,"4,955,732","4,949,163","9,904,895",24.138
7697,Sweden,2018,"4,991,222","4,980,408","9971,63",24.301
7698,Sweden,2019,"5,025,597","5,010,794","10,036,391",24.459
7699,Sweden,2020,"5,058,947","5,040,323","10099,27",24.612
7700,Switzerland,2001,"3,508,208","3,670,966","7,179,174",181.678
7701,Switzerland,2002,"3,529,105","3,691,273","7,220,378",182.72
7702,Switzerland,2003,"3,553,698","3,714,665","7,268,363",183.935
7703,Switzerland,2004,"3,582,544","3,741,184","7,323,728",185.336
7704,Switzerland,2005,"3616,0","3,770,818","7,386,818",186.932
7705,Switzerland,2006,"3,654,284","3,803,677","7,457,961",188.733
7706,Switzerland,2007,"3,697,198","3,839,788","7,536,986",190.733
7707,Switzerland,2008,"3,744,016","3878,81","7,622,826",192.905
7708,Switzerland,2009,"3,793,615","3,920,287","7,713,902",195.21
7709,Switzerland,2010,"3,844,996","3,963,678","7,808,674",197.608
7710,Switzerland,2011,"3,898,022","4,008,966","7,906,988",200.096
7711,Switzerland,2012,"3,952,281","4,055,725","8,008,006",202.652
7712,Switzerland,2013,"4,006,237","4,102,639","8,108,876",205.205
7713,Switzerland,2014,"4,057,997","4,148,006","8,206,003",207.663
7714,Switzerland,2015,"4,106,189","4,190,586","8,296,775",209.96
7715,Switzerland,2016,"4,150,103","4,229,812","8,379,915",212.064
7716,Switzerland,2017,"4,189,932","4,265,865","8,455,797",213.984
7717,Switzerland,2018,"4,226,392","4,299,222","8,525,614",215.751
7718,Switzerland,2019,"4,260,661","4330,7","8,591,361",217.415
7719,Switzerland,2020,"4,293,648","4360,97","8,654,618",219.016
7720,Syrian Arab Republic,2001,"8,497,193","8,269,362","16,766,555",91.306
7721,Syrian Arab Republic,2002,"8,679,638","8404,99","17,084,628",93.038
7722,Syrian Arab Republic,2003,"8,869,259","8,545,955","17,415,214",94.839
7723,Syrian Arab Republic,2004,"9,093,932","8,733,895","17,827,827",97.086
7724,Syrian Arab Republic,2005,"9,368,283","8,992,895","18,361,178",99.99
7725,Syrian Arab Republic,2006,"9,712,214","9,347,043","19,059,257",103.792
7726,Syrian Arab Republic,2007,"10,105,805","9,772,452","19,878,257",108.252
7727,Syrian Arab Republic,2008,"10,476,296","10,187,741","20,664,037",112.531
7728,Syrian Arab Republic,2009,"10,724,714","10,481,159","21,205,873",115.482
7729,Syrian Arab Republic,2010,"10785,05","10,577,491","21,362,541",116.335
7730,Syrian Arab Republic,2011,"10,632,727","10,449,087","21,081,814",114.806
7731,Syrian Arab Republic,2012,"10,303,881","10134,98","20,438,861",111.305
7732,Syrian Arab Republic,2013,"9,869,027","9,709,439","19,578,466",106.619
7733,Syrian Arab Republic,2014,"9,430,138","9,280,573","18,710,711",101.894
7734,Syrian Arab Republic,2015,"9,065,978","8,931,433","17,997,411",98.009
7735,Syrian Arab Republic,2016,"8,789,603","8,675,964","17,465,567",95.113
7736,Syrian Arab Republic,2017,"8,592,333","8,503,336","17,095,669",93.098
7737,Syrian Arab Republic,2018,"8,504,013","8,441,049","16,945,062",92.278
7738,Syrian Arab Republic,2019,"8554,55","8,515,582","17,070,132",92.959
7739,Syrian Arab Republic,2020,"8,760,065","8,740,592","17,500,657",95.304
7740,Tajikistan,2001,"3,167,147","3,151,363","6318,51",45.145
7741,Tajikistan,2002,"3,223,702","3,203,159","6,426,861",45.919
7742,Tajikistan,2003,"3,283,545","3,258,005","6541,55",46.739
7743,Tajikistan,2004,"3,346,676","3,315,715","6,662,391",47.602
7744,Tajikistan,2005,"3,413,086","3,376,232","6,789,318",48.509
7745,Tajikistan,2006,"3,482,964","3,439,626","6922,59",49.461
7746,Tajikistan,2007,"3,556,467","3506,2","7,062,667",50.462
7747,Tajikistan,2008,"3,633,536","3,576,388","7,209,924",51.514
7748,Tajikistan,2009,"3,714,033","3,650,719","7,364,752",52.62
7749,Tajikistan,2010,"3,797,838","3,729,559","7,527,397",53.782
7750,Tajikistan,2011,"3,884,696","3,812,811","7,697,507",54.998
7751,Tajikistan,2012,"3,974,544","3,900,294","7,874,838",56.265
7752,Tajikistan,2013,"4,067,689","3,992,093","8,059,782",57.586
7753,Tajikistan,2014,"4,164,564","4,088,264","8,252,828",58.966
7754,Tajikistan,2015,"4,265,336","4,188,683","8,454,019",60.403
7755,Tajikistan,2016,"4,370,133","4,293,442","8,663,575",61.9
7756,Tajikistan,2017,"4,478,318","4,401,952","8880,27",63.449
7757,Tajikistan,2018,"4,588,298","4,512,549","9,100,847",65.025
7758,Tajikistan,2019,"4,697,953","4623,07","9,321,023",66.598
7759,Tajikistan,2020,"4,805,738","4,731,904","9,537,642",68.145
7760,Thailand,2001,"31,351,471","32,187,719","63539,19",124.37
7761,Thailand,2002,"31,584,243","32484,85","64,069,093",125.407
7762,Thailand,2003,"31,795,665","32,754,202","64,549,867",126.348
7763,Thailand,2004,"31,990,802","33,004,501","64,995,303",127.22
7764,Thailand,2005,"32,173,692","33,242,497","65,416,189",128.044
7765,Thailand,2006,"32,344,449","33,468,091","65812,54",128.819
7766,Thailand,2007,"32502,59","33,679,474","66,182,064",129.543
7767,Thailand,2008,"32,650,959","33,880,021","66530,98",130.226
7768,Thailand,2009,"32793,03","34,073,804","66,866,834",130.883
7769,Thailand,2010,"32,931,279","34,263,753","67,195,032",131.525
7770,Thailand,2011,"33,067,052","34,451,327","67,518,379",132.158
7771,Thailand,2012,"33,199,864","34,636,105","67,835,969",132.78
7772,Thailand,2013,"33,327,962","34,816,557","68,144,519",133.384
7773,Thailand,2014,"33,448,535","34,990,213","68,438,748",133.96
7774,Thailand,2015,"33,559,468","35,155,051","68,714,519",134.5
7775,Thailand,2016,"33,660,401","35,310,912","68,971,313",135.002
7776,Thailand,2017,"33,751,826","35,457,991","69,209,817",135.469
7777,Thailand,2018,"33,833,385","35,595,069","69,428,454",135.897
7778,Thailand,2019,"33,904,846","35,720,735","69,625,581",136.283
7779,Thailand,2020,"33966,06","35,833,918","69,799,978",136.624
7780,Timor-Leste,2001,"455,302","445,912","901,214",60.606
7781,Timor-Leste,2002,"466,122","456,577","922,699",62.051
7782,Timor-Leste,2003,"478,391","468,719","947,11",63.693
7783,Timor-Leste,2004,"490,869","481,02","971,889",65.359
7784,Timor-Leste,2005,"502,609","492,521","995,13",66.922
7785,Timor-Leste,2006,"513,419","503,018","1,016,437",68.355
7786,Timor-Leste,2007,"523,587","512,801","1,036,388",69.697
7787,Timor-Leste,2008,"533,315","522,113","1,055,428",70.977
7788,Timor-Leste,2009,"542,943","531,343","1,074,286",72.245
7789,Timor-Leste,2010,"552,742","540,775","1,093,517",73.538
7790,Timor-Leste,2011,"562,709","550,445","1,113,154",74.859
7791,Timor-Leste,2012,"572,77","560,232","1,133,002",76.194
7792,Timor-Leste,2013,"583,029","570,259","1,153,288",77.558
7793,Timor-Leste,2014,"593,658","580,675","1,174,333",78.973
7794,Timor-Leste,2015,"604,739","591,555","1,196,294",80.45
7795,Timor-Leste,2016,"616,338","602,951","1,219,289",81.997
7796,Timor-Leste,2017,"628,409","614,851","1243,26",83.609
7797,Timor-Leste,2018,"640,854","627,121","1,267,975",85.271
7798,Timor-Leste,2019,"653,507","639,613","1293,12",86.962
7799,Timor-Leste,2020,"666,242","652,2","1,318,442",88.665
7800,Togo,2001,"2,501,367","2,561,204","5,062,571",93.079
7801,Togo,2002,"2,568,805","2,628,235","5197,04",95.551
7802,Togo,2003,"2635,67","2,694,959","5,330,629",98.008
7803,Togo,2004,"2,704,399","2,763,371","5467,77",100.529
7804,Togo,2005,"2,776,699","2,834,944","5,611,643",103.174
7805,Togo,2006,"2852,94","2,909,941","5,762,881",105.955
7806,Togo,2007,"2,932,483","2,987,877","5920,36",108.85
7807,Togo,2008,"3,014,908","3,068,509","6,083,417",111.848
7808,Togo,2009,"3,099,478","3,151,362","6250,84",114.926
7809,Togo,2010,"3,185,633","3,236,041","6,421,674",118.067
7810,Togo,2011,"3,273,345","3,322,594","6,595,939",121.271
7811,Togo,2012,"3,362,736","3,411,071","6,773,807",124.541
7812,Togo,2013,"3,453,578","3,501,143","6,954,721",127.868
7813,Togo,2014,"3545,61","3,592,387","7,137,997",131.237
7814,Togo,2015,"3,638,658","3,684,504","7,323,162",134.642
7815,Togo,2016,"3,732,598","3,777,354","7,509,952",138.076
7816,Togo,2017,"3,827,461","3,871,015","7,698,476",141.542
7817,Togo,2018,"3,923,401","3,965,694","7,889,095",145.047
7818,Togo,2019,"4,020,646","4,061,713","8,082,359",148.6
7819,Togo,2020,"4,119,404","4,159,333","8,278,737",152.211
7820,Tokelau,2001,nan,nan,"1,506",150.6
7821,Tokelau,2002,nan,nan,"1,438",143.8
7822,Tokelau,2003,nan,nan,"1,348",134.8
7823,Tokelau,2004,nan,nan,"1,265",126.5
7824,Tokelau,2005,nan,nan,"1,213",121.3
7825,Tokelau,2006,nan,nan,"1,165",116.5
7826,Tokelau,2007,nan,nan,"1,143",114.3
7827,Tokelau,2008,nan,nan,"1,134",113.4
7828,Tokelau,2009,nan,nan,"1,126",112.6
7829,Tokelau,2010,nan,nan,"1,129",112.9
7830,Tokelau,2011,nan,nan,"1,138",113.8
7831,Tokelau,2012,nan,nan,"1,163",116.3
7832,Tokelau,2013,nan,nan,"1,191",119.1
7833,Tokelau,2014,nan,nan,"1,217",121.7
7834,Tokelau,2015,nan,nan,"1,247",124.7
7835,Tokelau,2016,nan,nan,"1,276",127.6
7836,Tokelau,2017,nan,nan,"1,297",129.7
7837,Tokelau,2018,nan,nan,"1,318",131.8
7838,Tokelau,2019,nan,nan,"1,33",133
7839,Tokelau,2020,nan,nan,"1,35",135
7840,Tonga,2001,"50,035","48,447","98,482",136.781
7841,Tonga,2002,"50,152","48,871","99,023",137.532
7842,Tonga,2003,"50,264","49,327","99,591",138.321
7843,Tonga,2004,"50,423","49,791","100,214",139.186
7844,Tonga,2005,"50,652","50,256","100,908",140.15
7845,Tonga,2006,"50,992","50,722","101,714",141.269
7846,Tonga,2007,"51,407","51,17","102,577",142.468
7847,Tonga,2008,"51,823","51,561","103,384",143.589
7848,Tonga,2009,"52,09","51,807","103,897",144.301
7849,Tonga,2010,"52,13","51,851","103,981",144.418
7850,Tonga,2011,"51,899","51,659","103,558",143.831
7851,Tonga,2012,"51,449","51,287","102,736",142.689
7852,Tonga,2013,"50,925","50,843","101,768",141.344
7853,Tonga,2014,"50,518","50,505","101,023",140.31
7854,Tonga,2015,"50,373","50,407","100,78",139.972
7855,Tonga,2016,"50,554","50,589","101,143",140.476
7856,Tonga,2017,"50,997","51,005","102,002",141.669
7857,Tonga,2018,"51,613","51,586","103,199",143.332
7858,Tonga,2019,"52,286","52,211","104,497",145.135
7859,Tonga,2020,"52,904","52,793","105,697",146.801
7860,Trinidad and Tobago,2001,"632,62","639,007","1,271,627",247.881
7861,Trinidad and Tobago,2002,"634,968","642,242","1277,21",248.969
7862,Trinidad and Tobago,2003,"637,659","645,905","1,283,564",250.207
7863,Trinidad and Tobago,2004,"640,465","649,65","1,290,115",251.484
7864,Trinidad and Tobago,2005,"643,244","653,253","1,296,497",252.728
7865,Trinidad and Tobago,2006,"645,925","656,627","1,302,552",253.909
7866,Trinidad and Tobago,2007,"648,591","659,859","1308,45",255.058
7867,Trinidad and Tobago,2008,"651,35","663,099","1,314,449",256.228
7868,Trinidad and Tobago,2009,"654,366","666,555","1,320,921",257.489
7869,Trinidad and Tobago,2010,"657,758","670,386","1,328,144",258.897
7870,Trinidad and Tobago,2011,"661,551","674,629","1336,18",260.464
7871,Trinidad and Tobago,2012,"665,646","679,168","1,344,814",262.147
7872,Trinidad and Tobago,2013,"669,873","683,835","1,353,708",263.881
7873,Trinidad and Tobago,2014,"673,957","688,38","1,362,337",265.563
7874,Trinidad and Tobago,2015,"677,717","692,615","1,370,332",267.121
7875,Trinidad and Tobago,2016,"681,087","696,476","1,377,563",268.531
7876,Trinidad and Tobago,2017,"684,081","699,979","1384,06",269.797
7877,Trinidad and Tobago,2018,"686,702","703,139","1,389,841",270.924
7878,Trinidad and Tobago,2019,"688,982","705,987","1,394,969",271.924
7879,Trinidad and Tobago,2020,"690,947","708,544","1,399,491",272.805
7880,Tunisia,2001,"4,926,607","4,867,308","9,793,915",63.04
7881,Tunisia,2002,"4,959,029","4,912,232","9,871,261",63.538
7882,Tunisia,2003,"4,989,405","4,955,877","9,945,282",64.014
7883,Tunisia,2004,"5,021,588","5000,69","10,022,278",64.51
7884,Tunisia,2005,"5,058,303","5,048,475","10,106,778",65.054
7885,Tunisia,2006,"5,101,127","5,100,084","10,201,211",65.662
7886,Tunisia,2007,"5,149,486","5,155,243","10,304,729",66.328
7887,Tunisia,2008,"5,201,266","5,213,159","10,414,425",67.034
7888,Tunisia,2009,"5,253,208","5,272,483","10,525,691",67.75
7889,Tunisia,2010,"5,303,033","5,332,212","10,635,245",68.455
7890,Tunisia,2011,"5,349,834","5,392,038","10,741,872",69.142
7891,Tunisia,2012,"5,394,723","5452,27","10,846,993",69.818
7892,Tunisia,2013,"5439,79","5,513,159","10,952,949",70.5
7893,Tunisia,2014,"5,488,084","5,575,111","11,063,195",71.21
7894,Tunisia,2015,"5,541,626","5,638,325","11,179,951",71.962
7895,Tunisia,2016,"5,601,121","5,702,821","11,303,942",72.76
7896,Tunisia,2017,"5,665,352","5,768,086","11,433,438",73.593
7897,Tunisia,2018,"5,732,044","5,833,159","11,565,203",74.441
7898,Tunisia,2019,"5797,98","5,896,741","11,694,721",75.275
7899,Tunisia,2020,"5,860,752","5,957,866","11,818,618",76.072
7900,Turkey,2001,"31,608,455","32,583,788","64,192,243",83.407
7901,Turkey,2002,"32,074,313","33,071,044","65,145,357",84.645
7902,Turkey,2003,"32,535,902","33553,5","66,089,402",85.872
7903,Turkey,2004,"32,985,599","34,025,331","67010,93",87.069
7904,Turkey,2005,"33,419,604","34,483,857","67,903,461",88.229
7905,Turkey,2006,"33832,7","34,924,109","68,756,809",89.337
7906,Turkey,2007,"34,230,799","35,351,055","69,581,854",90.409
7907,Turkey,2008,"34,634,725","35,783,887","70,418,612",91.497
7908,Turkey,2009,"35,072,774","36,248,632","71,321,406",92.67
7909,Turkey,2010,"35,564,246","36,762,746","72,326,992",93.976
7910,Turkey,2011,"36,112,721","37,330,533","73,443,254",95.427
7911,Turkey,2012,"36,708,592","37,942,454","74,651,046",96.996
7912,Turkey,2013,"37,340,975","38,584,479","75,925,454",98.652
7913,Turkey,2014,"37,993,284","39,235,978","77,229,262",100.346
7914,Turkey,2015,"38,650,062","39,879,351","78,529,413",102.035
7915,Turkey,2016,"39,313,518","40514,35","79,827,868",103.722
7916,Turkey,2017,"39,978,211","41138,24","81,116,451",105.397
7917,Turkey,2018,"40,611,933","41,728,157","82340,09",106.987
7918,Turkey,2019,"41,173,709","42,255,898","83,429,607",108.402
7919,Turkey,2020,"41,636,125","42,702,942","84,339,067",109.584
7920,Turkmenistan,2001,"2,246,152","2,317,935","4,564,087",9.712
7921,Turkmenistan,2002,"2,268,464","2,341,554","4,610,018",9.81
7922,Turkmenistan,2003,"2,290,688","2,365,064","4,655,752",9.907
7923,Turkmenistan,2004,"2,313,874","2,389,522","4,703,396",10.009
7924,Turkmenistan,2005,"2,338,888","2,415,764","4,754,652",10.118
7925,Turkmenistan,2006,"2,366,014","2444,1","4,810,114",10.236
7926,Turkmenistan,2007,"2,395,433","2,474,709","4,870,142",10.364
7927,Turkmenistan,2008,"2427,69","2,508,075","4,935,765",10.503
7928,Turkmenistan,2009,"2,463,293","2544,66","5,007,953",10.657
7929,Turkmenistan,2010,"2,502,514","2,584,697","5,087,211",10.825
7930,Turkmenistan,2011,"2,545,627","2,628,449","5,174,076",11.01
7931,Turkmenistan,2012,"2,592,296","2675,61","5,267,906",11.21
7932,Turkmenistan,2013,"2,641,299","2,725,077","5,366,376",11.42
7933,Turkmenistan,2014,"2,690,987","2,775,337","5,466,324",11.632
7934,Turkmenistan,2015,"2740,07","2,825,213","5,565,283",11.843
7935,Turkmenistan,2016,"2,788,087","2,874,284","5,662,371",12.049
7936,Turkmenistan,2017,"2,835,084","2,922,583","5,757,667",12.252
7937,Turkmenistan,2018,"2,880,941","2,969,961","5,850,902",12.451
7938,Turkmenistan,2019,"2,925,688","3,016,406","5,942,094",12.645
7939,Turkmenistan,2020,"2969,31","3,061,877","6,031,187",12.834
7940,Turks and Caicos Islands,2001,nan,nan,"21,578",22.714
7941,Turks and Caicos Islands,2002,nan,nan,"23,23",24.453
7942,Turks and Caicos Islands,2003,nan,nan,"25,008",26.324
7943,Turks and Caicos Islands,2004,nan,nan,"26,709",28.115
7944,Turks and Caicos Islands,2005,nan,nan,"28,181",29.664
7945,Turks and Caicos Islands,2006,nan,nan,"29,394",30.941
7946,Turks and Caicos Islands,2007,nan,nan,"30,383",31.982
7947,Turks and Caicos Islands,2008,nan,nan,"31,2",32.842
7948,Turks and Caicos Islands,2009,nan,nan,"31,933",33.614
7949,Turks and Caicos Islands,2010,nan,nan,"32,658",34.377
7950,Turks and Caicos Islands,2011,nan,nan,"33,371",35.127
7951,Turks and Caicos Islands,2012,nan,nan,"34,067",35.86
7952,Turks and Caicos Islands,2013,nan,nan,"34,733",36.561
7953,Turks and Caicos Islands,2014,nan,nan,"35,371",37.233
7954,Turks and Caicos Islands,2015,nan,nan,"35,979",37.873
7955,Turks and Caicos Islands,2016,nan,nan,"36,558",38.482
7956,Turks and Caicos Islands,2017,nan,nan,"37,116",39.069
7957,Turks and Caicos Islands,2018,nan,nan,"37,667",39.649
7958,Turks and Caicos Islands,2019,nan,nan,"38,194",40.204
